YM,average_temp,high_temp,low_temp,YY,MM,취사공급량(천m3),난방공급량(천m3),취사수요가수,난방수요가수,평균취사공급량(m3),평균난방공급량(m3)
2011-01,-5.427461151290323,-0.6448225263870967,-10.080952037645162,2011,1,146756.0,1746891.0,14010052.0,11360915.0,10.475050342425567,153.76323121861225
2011-02,1.5612499652857144,7.159439208071428,-3.1934503698571426,2011,2,129149.0,1404488.0,14077242.0,11623204.0,9.174311274893192,120.8348403761992
2011-03,4.367995503,9.746868856774194,-0.522558965516129,2011,3,140557.0,1140302.0,14110437.0,11448134.0,9.96120814684903,99.6059270445297
2011-04,10.8237065324,16.459992146666668,5.567041875399999,2011,4,126267.0,778196.0,14149959.0,11447271.0,8.923488753571654,67.9809187709455
2011-05,17.10012559483871,22.35811609387097,12.33479585635484,2011,5,121290.0,407865.0,14163683.0,11444600.0,8.563450622271057,35.63820491760306
2011-06,21.455529619333333,26.313250261666667,17.456958651666664,2011,6,113048.0,187162.0,14166132.0,11440279.0,7.980160004156392,16.359915697860163
2011-07,24.83827281354839,28.53044821516129,22.005885121290323,2011,7,120474.0,120192.0,14210509.0,11457655.0,8.477810330368884,10.49010465055895
2011-08,25.28527725,29.127939686451615,22.49946130935484,2011,8,107699.0,94471.0,14178309.0,11438451.0,7.596039838037103,8.259072841243977
2011-09,21.368362054333332,26.355653677000003,17.23164672333333,2011,9,115637.0,102795.0,14221315.0,11479116.0,8.131245247011265,8.954957855639755
2011-10,14.090460500096773,19.878308792903226,9.008399981935485,2011,10,142113.0,313562.0,14314057.0,11579661.0,9.928212525631274,27.078685636824776
2011-11,11.081199307966667,15.621902975366668,7.0858234029,2011,11,139811.0,558550.0,14381498.0,11634264.0,9.721588112726504,48.00905325854734
2011-12,0.37018625845161296,4.753704576516129,-3.710290711903226,2011,12,155802.0,1159975.0,14486948.0,11741454.0,10.754646182204837,98.79313073150907
2012-01,-1.6259658207419354,3.0788150742903224,-5.966425325354838,2012,1,146297.0,1566866.0,14508789.0,11792666.0,10.083336383208826,132.86783497472075
2012-02,-1.1022090126206896,4.154190495413793,-5.814660257965517,2012,2,143614.0,1482128.0,14567502.0,11846663.0,9.858519326099973,125.10932403496241
2012-03,5.496470193451613,10.196706848838708,1.1742054306451613,2012,3,140857.0,1162518.0,14608114.0,11875988.0,9.642380939798253,97.88810834096498
2012-04,12.319991734966667,18.174654619000002,6.925500770366667,2012,4,130831.0,751814.0,14656647.0,11917205.0,8.92639360148334,63.08643679453362
2012-05,18.484490395806453,24.304719187419355,13.53715528064516,2012,5,123384.0,305546.0,14651551.0,11897288.0,8.421224483332857,25.6819873571187
2012-06,22.569898325333334,27.758559247,18.447248095333332,2012,6,112181.0,144757.0,14699751.0,11913462.0,7.631489812310426,12.150708165267158
2012-07,25.274938457096777,29.201721148709677,22.10400107032258,2012,7,113816.0,98634.0,14751333.0,11892263.0,7.7156416982790645,8.293963899049322
2012-08,26.64091770870968,30.619922848709674,23.357835263225805,2012,8,106810.0,65962.0,14755172.0,11898331.0,7.23881768372473,5.543802740064972
2012-09,20.466369188666665,25.166799941333334,16.647984872333332,2012,9,122064.0,100398.0,14795725.0,12423672.0,8.249950576940298,8.08118565911914
2012-10,14.755746351032258,20.812477742258064,9.571408510193548,2012,10,143724.0,273486.0,14874948.0,12028344.0,9.662151423991531,22.736795688583566
2012-11,6.3123232127,11.031309808533333,1.9309202845333333,2012,11,151286.0,752667.0,14958220.0,12115975.0,10.113903927071537,62.121868029605544
2012-12,-2.525209831032258,1.8570089577419353,-6.596915165032259,2012,12,158978.0,1429891.0,15054255.0,12227637.0,10.560336595866085,116.93927453031195
2013-01,-2.4372508376774196,2.3449886628709673,-6.831009224064517,2013,1,138655.0,1714705.0,15147777.0,12324086.0,9.153488330333882,139.13445589392998
2013-02,-0.05031473564285723,4.622149402714285,-4.576735267857143,2013,2,136919.0,1417217.0,15196335.0,12504260.0,9.010001424685624,113.33873415939847
2013-03,5.824383686612903,12.136055411516129,0.17857615451612907,2013,3,137300.0,1090043.0,15217607.0,12393196.0,9.022443541878825,87.95495528352816
2013-04,10.005868074266665,15.552912150266668,4.7132219122,2013,4,134249.0,787528.0,15225130.0,12405704.0,8.817593018910182,63.481121264863326
2013-05,17.408321298709676,23.265744301935484,12.194902949903225,2013,5,127413.0,422611.0,15248659.0,12412903.0,8.355685572088666,34.046105089196296
2013-06,22.76431764133333,27.64720975366667,18.802205892666667,2013,6,107337.0,166565.0,15268764.0,12422683.0,7.02984210116811,13.408134136562932
2013-07,25.72212524935484,29.189882395161288,23.034917220967742,2013,7,109558.0,98811.0,15298257.0,12439939.0,7.161469440603593,7.943045379884901
2013-08,27.243538572258064,31.731988041290325,23.724252252258065,2013,8,104830.0,81801.0,15298937.0,12433942.0,6.852110051829091,6.578846837149473
2013-09,21.377832625666667,26.261250445333335,17.329874564666667,2013,9,110748.0,81852.0,15353566.0,12553516.0,7.213177707380813,6.5202450054630114
2013-10,15.62179117967742,21.429035653548386,10.644335666677419,2013,10,137774.0,228837.0,15370220.0,12574434.0,8.96369733159317,18.19859247740296
2013-11,6.862807231566666,11.989376248833333,2.2949386481,2013,11,151670.0,695698.0,15502057.0,12703861.0,9.783862877036253,54.76272134904499
2013-12,0.9514144310645161,5.543172181354838,-3.2168461281290326,2013,12,151624.0,1236578.0,15627644.0,12814676.0,9.702294216581846,96.49701638964575
2014-01,0.13965523051612902,5.380928509935483,-4.845616432612903,2014,1,135647.0,1485100.0,15657725.0,12788846.0,8.663263660589262,116.12462922768795
2014-02,2.279005880892857,7.319103314464286,-2.0237156786071426,2014,2,134319.0,1288206.0,15716091.0,12839044.0,8.54659087937325,100.33504052170862
2014-03,7.6289686381612904,13.149154982064514,2.530023359387097,2014,3,135952.0,990192.0,15738950.0,12859669.0,8.637933280174344,76.99980458283957
2014-04,13.182400815233333,19.242612757,7.9313744703,2014,4,124932.0,581228.0,15750103.0,12864452.0,7.932138602522156,45.180937361342714
2014-05,18.053625866451615,24.399282448709677,12.458828710258064,2014,5,123861.0,324669.0,15755679.0,12867259.0,7.861355895864596,25.23218037345794
2014-06,22.04958051033333,26.752663884,18.384829592,2014,6,109051.0,149372.0,15781517.0,12865461.0,6.9100454664782855,11.610310738184973
2014-07,25.138279061290323,29.632182631935486,21.70778542935484,2014,7,107932.0,99416.0,15789865.0,12870453.0,6.835523926265361,7.724359041597059
2014-08,24.16977616967742,28.031225975806453,21.210262004193545,2014,8,102168.0,93909.0,15825723.0,12884032.0,6.4558187957668665,7.288789720485016
2014-09,21.262423047333336,26.483577092,16.98052882,2014,9,111582.0,104370.0,15861101.0,12926989.0,7.034946691279502,8.073805895556962
2014-10,15.167545279516128,21.143044283225805,10.066309739451613,2014,10,138354.0,237871.0,15933435.0,13005781.0,8.683250033655643,18.28963597034273
2014-11,8.896128194033334,14.1587689726,4.305470449366666,2014,11,144998.0,642344.0,16023212.0,13096624.0,9.049246805197361,49.04653290802271
2014-12,-1.156388333516129,3.4891347261612906,-5.369325958193548,2014,12,156998.0,1340756.0,16129913.0,13205613.0,9.73334450099018,101.5292512358192
2015-01,0.0797738956451613,4.825927546483872,-4.162485202,2015,1,135582.0,1549405.0,16182912.0,13271791.0,8.378096599672544,116.74422841649631
2015-02,1.7525148875357142,6.717090530785714,-2.6106995216071427,2015,2,144382.0,1297535.0,16248669.0,13321325.0,8.885773967086166,97.40284844037662
2015-03,6.353575768129032,12.638735858870968,0.5243485941612902,2015,3,134430.0,1107908.0,16272636.0,13343234.0,8.261107788559887,83.03144500051486
2015-04,12.809750390200001,18.361792469,7.7185050935,2015,4,131349.0,664470.0,16276946.0,13344544.0,8.069634193048254,49.793383722965736
2015-05,18.147691142903227,24.315735843870968,12.423263114903227,2015,5,121556.0,329314.0,16273569.0,13333830.0,7.469535416600992,24.697630013282005
2015-06,21.983071707333334,27.274594752,17.57357576,2015,6,114053.0,161693.0,16286655.0,13334706.0,7.002849879241624,12.125726656440719
2015-07,24.64722734,28.83587139967742,21.378377026774192,2015,7,113419.0,112536.0,16284225.0,13324226.0,6.964961488802814,8.445969019138522
2015-08,25.517500109677417,30.23515982129032,21.886060896774193,2015,8,103023.0,83502.0,16312088.0,13335476.0,6.3157457218229816,6.261643753848757
2015-09,21.206231863000003,26.682351560666667,16.47491417366667,2015,9,113166.0,94631.0,16353492.0,13381004.0,6.919989932425441,7.072040334193159
2015-10,15.237620589548387,21.305881286129033,10.159818513709679,2015,10,139891.0,221924.0,16435975.0,13456643.0,8.511268726071924,16.49178030508798
2015-11,9.812697648766667,13.681859140799999,6.463961717766667,2015,11,147392.0,595830.0,16514057.0,13568981.0,8.92524471727329,43.91118242408918
2015-12,3.0098037799677417,7.561221746935484,-1.0323278278064518,2015,12,151354.0,1130481.0,16617294.0,13657466.0,9.10822183202632,82.77384692006555
2016-01,-1.4612307832903226,3.0053558932258064,-5.515577525032258,2016,1,150727.0,1562240.0,16701108.0,13773026.0,9.024970079829433,113.42750678028197
2016-02,1.4109899616551724,6.438301044172413,-3.321533650827586,2016,2,142733.0,1491088.0,16779589.0,13832720.0,8.506346609562367,107.79427328826145
2016-03,7.072239126903225,12.803688465903226,1.9085861350322582,2016,3,136334.0,1165201.0,16800860.0,13860177.0,8.114703652074954,84.06826262031142
2016-04,13.570358398333333,19.817585181333335,8.3823050683,2016,4,132739.0,628825.0,16801943.0,13849630.0,7.900217254635371,45.40374002771193
2016-05,18.631571176451615,24.802730216451614,12.979990184096774,2016,5,125432.0,319619.0,16810728.0,13873008.0,7.461425822843603,23.03891124405032
2016-06,22.376581183,27.20251089166667,18.362802234,2016,6,117687.0,158373.0,16825015.0,13887146.0,6.994763451919656,11.404287101179753
2016-07,25.51558981967742,29.54069197516129,22.364561619354838,2016,7,112313.0,119856.0,16839107.0,13895664.0,6.669771740271025,8.625424448950406
2016-08,27.051258257096773,31.992591672258065,23.16926227935484,2016,8,96255.0,80772.0,16868465.0,13900978.0,5.706209782573578,5.810526424831404
2016-09,22.090118997333335,26.653758639333333,18.507788260666665,2016,9,109400.0,97127.0,16913818.0,13934769.0,6.468084261046205,6.9701191315047994
2016-10,15.890726899451613,20.79765829806452,11.78952667532258,2016,10,132667.0,237262.0,16990874.0,14015483.0,7.808132765860073,16.928563931760326
2016-11,7.626217534099999,12.689372660766667,3.052157311733333,2016,11,140233.0,750484.0,17083653.0,14115444.0,8.208607374546885,53.16758013421328
2016-12,2.6100711126774194,7.505654334258065,-1.8601943972258064,2016,12,146386.0,1280554.0,17177455.0,14181002.0,8.521984193816838,90.30067127837651
2017-01,-0.40948352451612896,4.693041547096774,-5.016315248838709,2017,1,134194.0,1593052.0,17261040.0,14241285.0,7.774386711345319,111.86153496682357
2017-02,1.083207740892857,6.391260522857143,-3.9844313958214284,2017,2,127911.0,1574596.0,17330666.0,14381426.0,7.380616532567184,109.488168975733
2017-03,6.210104660645161,12.235156286967742,0.9166949648387096,2017,3,123835.0,1187710.0,17349385.0,14312438.0,7.137716985357118,82.98446428204615
2017-04,13.490785398866668,19.541659162333335,8.067836251333334,2017,4,120639.0,713803.0,17362873.0,14318226.0,6.948101273331896,49.852754105152414
2017-05,18.47081280645161,24.732423559677418,12.789984208,2017,5,109787.0,319232.0,17363753.0,14319754.0,6.3227690465304365,22.29312039857668
2017-06,21.945950749,27.523091824,17.213128347333335,2017,6,105436.0,182669.0,17386667.0,14332981.0,6.064187000303163,12.744662118787431
2017-07,26.348531126774194,30.238201530967743,23.45285834096774,2017,7,99301.0,119111.0,17391682.0,14336962.0,5.709683514222489,8.307966499457834
2017-08,25.506926089354838,29.69930434451613,22.180054781290323,2017,8,95743.0,95180.0,17431712.0,14359373.0,5.4924610961906675,6.628423121260238
2017-09,21.034995935999998,26.428010137333334,16.391861773666665,2017,9,107197.0,125899.0,17464753.0,14398837.0,6.13790529989173,8.743692285703352
2017-10,15.569920646935484,21.091455092903225,10.992869409387096,2017,10,124984.0,260504.0,17521455.0,14445607.0,7.133197556938051,18.03344089313796
2017-11,6.463109630666667,12.120415393966665,1.2870152505,2017,11,147483.0,806682.0,17609403.0,14539368.0,8.37524134123116,55.482604195725706
2017-12,-0.6354599628709677,4.137928847645161,-5.170248336516129,2017,12,143426.0,1636298.0,17746992.0,14653316.0,8.081707593038866,111.66742053471036
2018-01,-2.679842848451613,1.9864208876129033,-6.743315905290323,2018,1,134052.0,1892311.0,17797350.0,14732963.0,7.532132592773643,128.44062664109046
2018-02,-0.7034558116071429,4.774796424785714,-5.865871061392857,2018,2,132936.0,1798543.0,17861854.0,14784749.0,7.442452502411004,121.6485311992784
2018-03,7.858242655774194,13.626587837999999,2.7875076957741936,2018,3,116293.0,1256858.0,17883450.0,14797456.0,6.502828033740693,84.93743789473001
2018-04,12.900751876700001,18.777109707366666,7.4460021572,2018,4,115036.0,725916.0,17882925.0,14791606.0,6.432728426697534,49.076212549198516
2018-05,17.68165740870968,22.955890788709677,12.816479236419354,2018,5,102270.0,420755.0,17889994.0,14780570.0,5.716603370576871,28.466764136971715
2018-06,22.064656425,27.33793212133333,17.72590352066667,2018,6,92176.0,223313.0,17904595.0,14781084.0,5.148175649882056,15.108025906624981
2018-07,26.876659497419357,31.445705103548384,23.131974411935484,2018,7,96080.0,139653.0,17900905.0,14789349.0,5.367326400536733,9.44280914596038
2018-08,27.652800360645163,32.31359447967742,23.922260428709677,2018,8,79245.0,90074.0,17904806.0,14702834.0,4.425906653219253,6.126301908870086
2018-09,20.832276067666665,25.457702344666664,16.787564761666665,2018,9,99380.0,117686.0,17950037.0,14753222.0,5.536478838455876,7.976969369809524
2018-10,13.153828411290322,18.94458493516129,8.228331882741935,2018,10,137332.0,367235.0,18061986.0,14878599.0,7.603372076581169,24.68209540427832
2018-11,8.0817320838,13.980876539266667,3.2735629139666664,2018,11,131828.0,838903.0,18140634.0,14987707.0,7.2670007012985325,55.972738191372436
2018-12,0.6499650558064516,5.625506152000001,-3.7756494388064517,2018,12,150573.0,1460708.0,18292116.0,15109687.0,8.231579113099873,96.67361077698037
2019-01,-0.06430871983870969,5.4567659699677415,-4.930758484935485,2019,1,183503.38275914002,1780478.73532958,18443920.0,15207775.0,9.94926147799058,117.07687254247121
2019-02,1.8489794205357144,7.242622132285715,-2.9107691936071425,2019,2,179801.96145516,1531774.06895355,18460710.0,15179748.0,9.739709981639926,100.90905784164202
2019-03,7.201424964354838,13.112497097,1.9127448054516127,2019,3,176102.94585039403,1123767.14522633,18478868.0,15207331.0,9.529963948570552,73.89640859571809
2019-04,11.851711997633334,17.62341221666667,6.458774725033334,2019,4,164417.87436847,790528.42173862,18463258.0,15152789.0,8.905138755493207,52.17048965300183
2019-05,18.409028223548386,24.933511397419355,12.252582374354839,2019,5,142528.51596006312,378551.4120519557,18464680.0,15183266.0,7.718981101219361,24.9321464862669
2019-06,21.46955934133333,26.65518533766667,17.122733940666667,2019,6,131768.79581941,173126.24313088,18480303.0,15107096.0,7.130229186145379,11.459928707071168
2019-07,25.03044496516129,29.089157938387096,21.788207222580645,2019,7,118952.02690549998,120651.27104172003,18492879.0,15169470.0,6.432315212006739,7.9535587625487265
2019-08,26.462304111935484,30.958385552903227,22.764985041612903,2019,8,110747.65036545036,95409.20616667494,18507628.0,15088149.0,5.983892174915681,6.32345333855564
2019-09,22.025561857333333,26.50630257,18.381755328333334,2019,9,120255.32170485,109632.11376300998,18542287.0,15201218.0,6.4854632928963944,7.212061149508545
2019-10,15.788115325483872,21.469967027741937,10.993031363741935,2019,10,143541.96669238,255625.09715215,18606570.0,15209913.0,7.714585046700171,16.806479902426137
2019-11,8.150969462166666,14.3160726363,2.9578683347,2019,11,176247.05867016,716673.9231151,18666732.0,15358947.0,9.441773668265018,46.6616574114814
2019-12,2.1876478933548387,7.043320446225806,-2.238437980612903,2019,12,136307.98842461,1428970.29128246,18814512.0,15420472.0,7.244832522077107,92.6670915963182
2020-01,2.2769851401612904,7.040765769096774,-1.662624972580645,2020,1,135227.554737,1683127.0489371,18874345.0,15555269.0,7.164622387531859,108.203017828692
2020-02,3.1681379302068966,8.376144314310345,-1.5195170215172413,2020,2,141148.47972873002,1524939.6623432501,18902882.0,15507213.0,7.4670349065676875,98.33744221758288
2020-03,7.729369861645162,13.72166343635484,1.8571848958064519,2020,3,139328.50841158,1196377.0398738203,18921415.0,15578642.0,7.363535359886139,76.79597745899933
2020-04,10.805695262799999,16.90799545633333,4.856127829299999,2020,4,141718.58963739002,838674.03944281,18905207.0,15491774.0,7.496272833055466,54.1367334330342
2020-05,17.546348381290322,22.937971294838707,12.845161107419354,2020,5,121063.052348723,461127.901098686,18927638.0,15565048.0,6.3960993098411425,29.62585795422449
2020-06,22.761493212666668,27.895418568,18.450192151666666,2020,6,123391.54162058,196548.288750135,18944674.0,15487193.0,6.513257584721701,12.691020816369694
2020-07,22.96027808032258,26.690933737741936,20.022558393225808,2020,7,118413.84729091,141294.998800072,18967084.0,15569180.0,6.243123470687955,9.075301255433619
2020-08,26.387976940967743,30.061316205161294,23.686043692580643,2020,8,111869.515408425,144389.20362216502,18983651.0,15492317.0,5.892939951773502,9.320052231190791
2020-09,20.511638611333336,25.137048729,16.811737756333333,2020,9,110979.55830721001,142188.23228459,19035457.0,15612102.0,5.830149405249898,9.107564906031872
2020-10,13.875700852290322,19.906200608064516,8.619514795516128,2020,10,138613.34993045,371337.508722582,19074723.0,15615207.0,7.266860437787222,23.78050503733841
2020-11,8.293610045566668,13.685018557233333,3.4198652864333337,2020,11,136126.08985321998,838875.080148713,19140176.0,15774955.0,7.112060508389264,53.17765281414197
2020-12,0.20241113251612902,5.387868093064516,-4.318247218387096,2020,12,144405.90802558,1601205.0613225242,19257295.0,15831795.0,7.498763872370445,101.1385671253654
2021-01,-1.4472569797741937,3.809943414967742,-6.525996963483871,2021,1,134868.43811271997,2083654.7487615668,19366032.0,16040746.0,6.964175114071896,129.8976212678367
2021-02,3.1018352405357144,8.887000961321428,-2.284819687,2021,2,141538.65147793002,1641585.6201823629,19379758.0,15999710.0,7.303427188199668,102.60096090381406
2021-03,8.682163837935484,14.64943117116129,3.2974602203225807,2021,3,132594.81614314,1180099.353566039,19398540.0,16061283.0,6.835298746356169,73.4747873856677
2021-04,13.413351753766667,19.26337914766667,7.8192661223333335,2021,4,134616.84637172002,703029.8205235898,19362455.0,15960237.0,6.952467875159427,44.048833392861894
2021-05,16.64527166483871,21.952958306129034,11.744886256419354,2021,5,129026.020694226,436930.969546941,19363817.0,16005351.0,6.663253463623726,27.29905576872016
2021-06,21.94860783,26.848327226333332,17.835251534333334,2021,6,123306.81467344,225454.62791315996,19274342.0,15839635.0,6.397459102543682,14.233574694944672
2021-07,26.533388817741937,31.10676502612903,22.83607580096774,2021,7,103953.48624413199,129218.76063857,19311336.0,15849904.0,5.383029234441986,8.152652573704547
2021-08,25.114725509354837,29.372490131290323,21.863649147419356,2021,8,113586.777508958,105136.77357076999,19285030.0,15815641.0,5.889893741879479,6.647645427129384
2021-09,21.763091126333332,26.266051087,18.039797352666668,2021,9,103154.232928032,127199.28434599399,19341615.0,15868016.0,5.333279197628119,8.016079914842157
2021-10,15.346027558548386,20.98547429645161,10.819477995354838,2021,10,155403.564272261,305143.56836131297,19442777.0,16023509.0,7.9928687281791575,19.043492181476164
2021-11,8.275815127666666,14.108008564666667,3.470077379066667,2021,11,133826.587139394,866887.0010236739,19520481.0,16196705.0,6.855701308763549,53.522429470912385
2021-12,1.515282787064516,6.776012505774194,-3.209646897,2021,12,143893.89498676997,1544698.6979024902,19640701.0,16259137.0,7.326311570384885,95.00496231149846
2022-01,-1.1910341426774194,4.283867813838709,-6.20372279367742,2022,1,130677.09029895999,2016695.2910745898,19703296.0,16318342.0,6.632245198923063,123.58457072872905
2022-02,-0.3250501940357143,5.154948083321429,-5.442327368857143,2022,2,139010.6685717,1850687.8374014897,19729341.0,16361655.0,7.045885038516999,113.11128595496542
2022-03,7.615748371516129,13.331541714193547,2.241484383032258,2022,3,130496.73345078998,1357632.0629229597,19742388.0,16373244.0,6.609977144142339,82.91772008790437
2022-04,13.780785790933333,20.164945581666665,7.955025175333334,2022,4,131486.86665977,781021.98340512,19715581.0,16344061.0,6.669185486330329,47.786286615371786
2022-05,18.083526937741937,24.32945324096774,12.041316533193548,2022,5,130762.70270396,360817.59456364997,19723449.0,16322287.0,6.629809152748082,22.10582344028444
2022-06,22.46638374433333,27.041939854333336,18.626592365666667,2022,6,112812.87691724,191827.69201850996,19727830.0,16308433.0,5.718463557179883,11.762484600360438
2022-07,26.236340413225804,30.39926465387097,22.92078856935484,2022,7,111325.8063231,143569.83303544,19714793.0,16282238.0,5.6468158870904706,8.817573667418447
2022-08,25.30672528612903,28.911762237741936,22.34478629451613,2022,8,103615.9578808,100743.94990766002,19747423.0,16300308.0,5.2470622562143925,6.180493638995043
2022-09,21.327562951,26.581726060666664,17.042792301,2022,9,110378.39690143,143421.561704,19787085.0,16339990.0,5.5783050864455275,8.777334729335818
2022-10,14.120664343258063,19.931785203548387,9.299605905548388,2022,10,134920.77200178,334804.17214548006,19864479.0,16428381.0,6.792061951475294,20.379620617849078
2022-11,9.643482273433333,16.0532509715,4.2857597218,2022,11,122048.28520630002,767474.8777375799,19982387.0,16509471.0,6.107793088298211,46.48694544710608
2022-12,-1.9648498361935485,3.0003230663870966,-6.413785041258064,2022,12,156018.0885801,1625966.11771697,19992323.0,16636212.0,7.803899956003113,97.73655912277205
